id,source_number,level,unit,book_page,pdf_page,word,reading,part_of_speech,meaning_zh_original,meaning_zh_reviewed,sentence_ja_original,sentence_ja,sentence_zh_original,sentence_zh_reviewed,translation_status,correction_category,translation_note,has_original_sentence
n3_2121,2121,N3,21,135,137,鬼,おに,名,魔鬼，鬼怪,魔鬼，鬼怪,節分の日には、お父さんが鬼の面をかぶって、私たちに豆を投げてくれます。,節分の日には、お父さんが鬼の面をかぶって、私たちに豆を投げてくれます。,在立春那天，爸爸戴上鬼面具，向我们扔豆子。,在立春那天，爸爸戴上鬼面具，向我们扔豆子。,original_book,,使用原书例句与原书中文译文。,True
n3_2122,2122,N3,21,135,137,温泉,おんせん,名,温泉,温泉,冬休みには、家族で山にある温泉に行って、寒い日に温まります。,冬休みには、家族で山にある温泉に行って、寒い日に温まります。,寒假，我们全家去山中泡温泉，在寒冷的日子里享受暖意。,寒假，我们全家去山中泡温泉，在寒冷的日子里享受暖意。,original_book,,使用原书例句与原书中文译文。,True
n3_2123,2123,N3,21,135,137,架かる,かかる,自五,架设，安装,架设，安装,この川には橋が三つ架かっています。,この川には橋が三つ架かっています。,这条河上架有三座桥。,这条河上架有三座桥。,original_book,,使用原书例句与原书中文译文。,True
n3_2124,2124,N3,21,135,137,過去,かこ,名,过去，既往,过去，既往,それも今は過去のものになってしまいました。,それも今は過去のものになってしまいました。,那也已经成为过去。,那也已经成为过去。,original_book,,使用原书例句与原书中文译文。,True
n3_2125,2125,N3,21,135,137,価値,かち,名,价值,价值,この本は一読の価値があります。,この本は一読の価値があります。,这本书值得一读。,这本书值得一读。,original_book,,使用原书例句与原书中文译文。,True
n3_2126,2126,N3,21,135,137,活動,かつどう,名·自サ,活动,活动,水泳はほとんど全身の筋肉を活動させます。,水泳はほとんど全身の筋肉を活動させます。,游泳可以活动全身的肌肉。,游泳可以活动全身的肌肉。,original_book,,使用原书例句与原书中文译文。,True
n3_2127,2127,N3,21,135,137,痒い,かゆい,形,发痒，痒痒,发痒，痒痒,蚊に刺された腕がとても痒いです。,蚊に刺された腕がとても痒いです。,被蚊子叮过的胳膊非常痒。,被蚊子叮过的胳膊非常痒。,original_book,,使用原书例句与原书中文译文。,True
n3_2128,2128,N3,21,135,137,関する,かんする,自サ,有关，关于,有关，关于,自分の将来に関して不安を抱いています。,自分の将来に関して不安を抱いています。,对自己的未来感到不安。,对自己的未来感到不安。,original_book,,使用原书例句与原书中文译文。,True
n3_2129,2129,N3,21,135,137,休憩,きゅうけい,名·自サ,休息，歇,休息，歇,仕事をやめてちょっと休憩しましょう。,仕事をやめてちょっと休憩しましょう。,放下工作稍作休息啊。,放下工作稍作休息啊。,original_book,,使用原书例句与原书中文译文。,True
n3_2130,2130,N3,21,136,138,きらきら,きらきら,副·自サ,灿烂，耀眼，闪耀，闪烁,灿烂，耀眼，闪耀，闪烁,星空がきらきらと輝いている。,星空がきらきらと輝いている。,星空璀璨。,星空璀璨。,original_book,,使用原书例句与原书中文译文。,True
n3_2131,2131,N3,21,136,138,切らす,きらす,他五,用尽，用光；脱销,用尽，用光；脱销,家に米を切らしてしまい、急いで買いに行った。,家に米を切らしてしまい、急いで買いに行った。,家里没米，赶紧去买了。,家里没米，赶紧去买了。,original_book,,使用原书例句与原书中文译文。,True
n3_2132,2132,N3,21,136,138,霧,きり,名,雾,雾,あの山が深い霧に包まれてよく見えません。,あの山が深い霧に包まれてよく見えません。,那座山被雾气笼罩，看不清楚。,那座山被雾气笼罩，看不清楚。,original_book,,使用原书例句与原书中文译文。,True
n3_2133,2133,N3,21,136,138,勤務,きんむ,名·自サ,工作，上班,工作，上班,彼は病院で夜間勤務をしている。,彼は病院で夜間勤務をしている。,他在医院上夜班。,他在医院上夜班。,original_book,,使用原书例句与原书中文译文。,True
n3_2134,2134,N3,21,136,138,ぐうぐう,ぐうぐう,副,呼噜呼噜；咕噜咕噜,呼噜呼噜；咕噜咕噜,昨夜はとても疲れていて、ベッドに入るとすぐにぐうぐう寝てしまった。,昨夜はとても疲れていて、ベッドに入るとすぐにぐうぐう寝てしまった。,昨晚非常累，一躺到床上就呼呼大睡了。,昨晚非常累，一躺到床上就呼呼大睡了。,original_book,,使用原书例句与原书中文译文。,True
n3_2135,2135,N3,21,136,138,砕ける,くだける,自一,破碎，粉碎，碰碎，打碎,破碎，粉碎，碰碎，打碎,試験の点数が悪くて自信が砕けました。,試験の点数が悪くて自信が砕けました。,考试分数低，信心受挫了。,考试分数低，信心受挫了。,original_book,,使用原书例句与原书中文译文。,True
n3_2136,2136,N3,21,136,138,芸術,げいじゅつ,名,艺术,艺术,彼は芸術が分かりません。,彼は芸術が分かりません。,他不懂艺术。,他不懂艺术。,original_book,,使用原书例句与原书中文译文。,True
n3_2137,2137,N3,21,136,138,腐る,くさる,自五,腐烂，腐败，坏，烂；腐朽，糟；腐蚀，生锈；（人）腐败，堕落；消沉，灰心失望,腐烂，腐败，坏，烂；腐朽，糟；腐蚀，生锈；（人）腐败，堕落；消沉，灰心失望,冷蔵庫の中の野菜が腐ってしまった。,冷蔵庫の中の野菜が腐ってしまった。,冰箱里的蔬菜烂掉了。,冰箱里的蔬菜烂掉了。,original_book,,使用原书例句与原书中文译文。,True
n3_2138,2138,N3,21,136,138,くたくた,くたくた,副·形动,筋疲力尽，疲惫不堪,筋疲力尽，疲惫不堪,一日中歩き回った後で、くたくたに疲れてしまった。,一日中歩き回った後で、くたくたに疲れてしまった。,走了一整天，累得筋疲力尽。,走了一整天，累得筋疲力尽。,original_book,,使用原书例句与原书中文译文。,True
n3_2139,2139,N3,21,136,138,口喧嘩,くちげんか,名·自サ,争吵,争吵,兄弟はよく口げんかをしている。,兄弟はよく口げんかをしている。,兄弟俩经常吵架。,兄弟俩经常吵架。,original_book,,使用原书例句与原书中文译文。,True
n3_2140,2140,N3,21,136,138,クッション,クッション,名,靠垫；弹簧；缓冲物,靠垫；弹簧；缓冲物,新しいソファには柔らかいクッションを置いて、快適にしたい。,新しいソファには柔らかいクッションを置いて、快適にしたい。,我想在新沙发上放一个柔软的靠垫，让自己坐得舒服点儿。,我想在新沙发上放一个柔软的靠垫，让自己坐得舒服点儿。,original_book,,使用原书例句与原书中文译文。,True
n3_2141,2141,N3,21,136,138,くっつく,くっつく,自五,紧贴在一起，紧密粘在一起；粘着，附着；紧挨着，紧跟着,紧贴在一起，紧密粘在一起；粘着，附着；紧挨着，紧跟着,磁石は鉄にくっつく性質がある。,磁石は鉄にくっつく性質がある。,磁铁有吸附在铁上的特性。,磁铁有吸附在铁上的特性。,original_book,,使用原书例句与原书中文译文。,True
n3_2142,2142,N3,21,136,138,講演,こうえん,名·他サ,讲演，讲话,讲演，讲话,あの人はよく大学で講演します。,あの人はよく大学で講演します。,那个人经常在大学演讲。,那个人经常在大学演讲。,original_book,,使用原书例句与原书中文译文。,True
n3_2143,2143,N3,21,136,138,言葉遣い,ことばづかい,名,说法，措辞,说法，措辞,きれいな言葉遣いをします。,きれいな言葉遣いをします。,措辞文雅。,措辞文雅。,original_book,,使用原书例句与原书中文译文。,True
n3_2144,2144,N3,21,136,138,混雑,こんざつ,名·自サ,混乱，杂乱,混乱，杂乱,大通りは人や車で混雑しています。,大通りは人や車で混雑しています。,大路上挤满了行人和车辆。,大路上挤满了行人和车辆。,original_book,,使用原书例句与原书中文译文。,True
n3_2145,2145,N3,21,136,138,材料,ざいりょう,名,材料，原料；素材，题材,材料，原料；素材，题材,研究の材料を集めます。,研究の材料を集めます。,收集研究素材。,收集研究素材。,original_book,,使用原书例句与原书中文译文。,True
n3_2146,2146,N3,21,136,138,作物,さくもつ,名,农作物,农作物,この天気は作物によいです。,この天気は作物によいです。,这种天气很适合农作物生长。,这种天气很适合农作物生长。,original_book,,使用原书例句与原书中文译文。,True
n3_2147,2147,N3,21,136,138,覚める,さめる,自一,醒过来；醒悟，觉醒,醒过来；醒悟，觉醒,わたしはたいてい朝6時ごろに目が覚めます。,わたしはたいてい朝6時ごろに目が覚めます。,我一般早晨六点左右醒来。,我一般早晨六点左右醒来。,original_book,,使用原书例句与原书中文译文。,True
n3_2148,2148,N3,21,137,139,算数,さんすう,名,算数,算数,算数は日本の小学校の教科の一つです。,算数は日本の小学校の教科の一つです。,算术是日本小学的科目之一。,算术是日本小学的科目之一。,original_book,,使用原书例句与原书中文译文。,True
n3_2149,2149,N3,21,137,139,事実,じじつ,名·副,事实；实际上,事实；实际上,事実を明らかにします。,事実を明らかにします。,弄清事实。,弄清事实。,original_book,,使用原书例句与原书中文译文。,True
n3_2150,2150,N3,21,137,139,実感,じっかん,名·他サ,真实感；体会,真实感；体会,まだまだ努力が必要だと実感しました。,まだまだ努力が必要だと実感しました。,我深刻体会到自己还需要继续努力。,我深刻体会到自己还需要继续努力。,original_book,,使用原书例句与原书中文译文。,True
